account_id,customer_id,account_type,balance,status,opened_date,branch_id
A08018,C01007,Savings,175659.26,Closed,30-01-2023,B036
A08019,C09243,Current,92481.14,Active,11-06-2022,B025
A08020,C08414,Savings,261552.6,Active,19-02-2025,B039
A08021,C03691,Savings,474765.72,Closed,13-12-2025,B048
A08022,C10132,Savings,75190.25,Active,19-06-2022,B038
A08023,C04013,Current,362584.2,Active,25-05-2024,B043
A08024,C04464,Savings,167192.13,Active,02-08-2021,B046
A08025,C10854,Current,266922.26,Active,11-01-2026,B005
A08026,C11052,Savings,128267.19,Closed,03-08-2021,B015
A08027,C02340,Current,135874.29,Closed,29-12-2025,B029
A08028,C10847,Savings,389127.85,Active,24-08-2023,B045
A08029,C01006,Current,384693,Closed,20-02-2026,B019
A08030,C05048,Savings,286787.65,Active,12-08-2024,B003
A08031,C02595,Current,435070.74,Closed,17-09-2022,B016
A08032,C05112,Savings,324854.3,Active,04-09-2022,B034
A08033,C11703,Current,117162,Active,12-03-2026,B016
A08034,C00345,Savings,208778.12,Active,14-02-2023,B028
A08035,C03939,Current,264125.32,Closed,15-07-2023,B022
A08036,C07215,Current,370266.35,Active,11-09-2025,B039
A08037,C03912,Savings,176656.8,Closed,14-01-2025,B035
A08038,C03153,Current,425561.78,Active,18-07-2022,B040
A08039,C10665,Current,320676.06,Active,29-06-2021,B019
A08040,C06430,Current,207324.85,Active,17-03-2022,B041
A08041,C08612,Savings,201946.14,Closed,16-01-2026,B029
A08042,C01186,Current,195383.75,Active,22-03-2024,B024
A08043,C03763,Current,448024.29,Active,26-07-2022,B020
A08044,C08132,Current,259375.49,Closed,04-08-2022,B009
A08045,C06463,Current,456480.33,Closed,03-11-2025,B005
A08046,C04466,Current,265224.23,Active,21-06-2024,B004
A08047,C01492,Current,107168.65,Closed,08-07-2025,B003
A08048,C09567,Current,123001.21,Closed,17-05-2022,B010
A08049,C11716,Current,185911.81,Closed,06-09-2024,B023
A08050,C05931,Savings,422856.11,Active,08-12-2025,B006
A08051,C05787,Current,315734.57,Closed,15-03-2022,B047
A08052,C05502,Savings,473510.89,Active,27-06-2021,B026
A08053,C07203,Current,328311.54,Closed,16-08-2023,B031
A08054,C04454,Savings,28928.85,Active,27-03-2026,B028
A08055,C01682,Current,73164.1,Closed,29-12-2021,B025
A08056,C07214,Savings,192891.04,Closed,03-08-2025,B040
A08057,C00864,Savings,398249.35,Closed,20-04-2025,B047
A08058,C02944,Savings,425730.18,Active,24-03-2022,B042
A08059,C05865,Current,222220.01,Active,13-03-2022,B012
A08060,C05756,Savings,-83751.46,Active,18-05-2022,B040
A08061,C00093,Current,187150.36,Closed,26-12-2021,B005
A08062,C10469,Savings,169717.27,Closed,03-03-2023,B032
A08063,C07556,Savings,-161320.82,Closed,04-12-2025,B036
A08064,C02523,Savings,13934.04,Closed,15-08-2025,B003
A08065,C11608,Savings,348440.54,Closed,20-02-2024,B011
A08066,C00288,Savings,395453.1,Active,23-06-2025,B025
A08067,C03123,Savings,81719.15,Closed,08-06-2025,B021
A08068,C06155,Savings,393219.74,Closed,01-10-2024,B000
A08069,C03619,Current,246902.21,Active,26-08-2024,B013
A08070,C08667,Current,138117.41,Closed,16-07-2024,B010
A08071,C04963,Savings,13218.98,Closed,10-11-2024,B021
A08072,C05580,Savings,258807.33,Active,03-06-2023,B041
A08073,C03184,Current,293545.46,Closed,09-02-2022,B036
A08074,C11580,Savings,410430.6,Closed,15-03-2022,B029
A08075,C05006,Current,451647.6,Closed,19-07-2021,B043
A08076,C11209,Savings,222304.06,Active,23-10-2022,B033
A08077,C05009,Savings,365825.35,Closed,31-07-2024,B038
A08078,C06207,Savings,380012.11,Closed,14-07-2021,B003
A08079,C00529,Current,207081.01,Closed,02-11-2022,B048
A08080,C03613,Current,188748.68,Active,02-09-2022,B041
A08081,C10019,Current,114853.37,Closed,09-10-2025,B012
A08082,C00265,Savings,196361.48,Closed,30-12-2023,B009
A08083,C06425,Current,-295064.2,Active,06-05-2022,B023
A08084,C07143,Savings,122635.78,Closed,01-11-2022,B033
A08085,C01863,Savings,272413.58,Closed,14-07-2021,B046
A08086,C01950,Savings,361538.97,Closed,13-07-2025,B036
A08087,C04174,Current,219428.29,Active,08-03-2026,B039
A08088,C07781,Current,251163.84,Active,26-12-2024,B036
A08089,C09439,Savings,-102893.65,Closed,16-06-2022,B007
A08090,C06251,Savings,211287.52,Closed,04-05-2023,B018
A08091,C06768,Savings,19699.63,Active,26-06-2024,B043
A08092,C00580,Savings,214626.01,Active,22-09-2024,B025
A08093,C05660,Current,360330.28,Active,28-04-2023,B026
A08094,C07735,Current,266536.66,Closed,22-09-2022,B002
A08095,C04133,Current,287843.2,Closed,14-09-2023,B030
A08096,C09994,Savings,62005.57,Closed,26-01-2022,B022
A08097,C05866,Current,267571.27,Active,10-04-2025,B014
A08098,C03371,Current,371937.27,Active,01-09-2021,B011
A08099,C04013,Savings,418674.49,Closed,18-12-2023,B003
A08100,C00370,Current,100961.22,Active,07-12-2021,B039
A08101,C00957,Savings,75752.19,Closed,21-07-2025,B040
A08102,C01193,Current,-99089.29,Active,26-01-2026,B007
A08103,C10973,Current,217359.38,Active,23-01-2026,B005
A08104,C05878,Current,430895.73,Closed,28-02-2026,B014
A08105,C00993,Savings,13866.61,Active,25-08-2022,B006
A08106,C05117,Savings,221494.26,Closed,19-12-2023,B042
A08107,C11324,Savings,285952.08,Active,14-01-2024,B006
A08108,C08178,Current,140158.68,Closed,28-03-2023,B014
A08109,C01242,Savings,395114.28,Active,22-05-2024,B009
A08110,C03953,Savings,471470.05,Active,21-08-2024,B009
A08111,C04041,Savings,-87777.5,Active,28-03-2025,B009
A08112,C04201,Savings,298474.71,Closed,06-08-2025,B017
A08113,C09869,Current,184555.21,Closed,08-02-2023,B036
A08114,C05583,Current,352767.38,Closed,28-10-2024,B013
A08115,C11884,Current,68281.98,Active,06-07-2024,B008
A08116,C02487,Savings,189245.39,Closed,23-01-2023,B042
A08117,C00063,Current,314193.74,Closed,12-05-2023,B015
A08118,C07819,Savings,135010.05,Closed,04-12-2024,B020
A08119,C10844,Savings,21762.08,Active,02-02-2024,B036
A08120,C01574,Savings,143149.38,Active,22-11-2021,B011
A08121,C01779,Savings,367880.89,Closed,01-11-2024,B033
A08122,C10592,Savings,451886.51,Closed,06-04-2024,B019
A08123,C07150,Current,384461.66,Active,10-10-2021,B031
A08124,C10794,Savings,436207.95,Closed,28-11-2025,B045
A08125,C09314,Savings,154616.31,Closed,07-02-2025,B013
A08126,C02744,Savings,112141.07,Closed,15-05-2024,B031
A08127,C02932,Savings,175807.55,Active,18-02-2024,B017
A08128,C10016,Current,368294.95,Closed,11-10-2021,B042
A08129,C07986,Savings,382015.43,Closed,31-01-2024,B029
A08130,C04903,Savings,90365.31,Closed,14-07-2022,B026
A08131,C06824,Savings,243996.27,Active,30-12-2021,B026
A08132,C04812,Current,120203.78,Closed,11-02-2023,B015
A08133,C06033,Current,278560.38,Active,17-05-2024,B014
A08134,C09601,Savings,485028.39,Active,12-10-2023,B009
A08135,C07669,Current,285518.34,Active,06-04-2025,B017
A08136,C09682,Savings,302814.44,Active,18-11-2022,B005
A08137,C05160,Current,16666.5,Closed,12-05-2021,B009
A08138,C03777,Savings,77994.62,Active,14-05-2021,B009
A08139,C10474,Current,73446.22,Closed,18-04-2024,B011
A08140,C00891,Savings,152247.24,Active,02-05-2023,B030
A08141,C08427,Current,160126.96,Active,26-09-2024,B049
A08142,C10424,Savings,428549.48,Active,23-12-2024,B030
A08143,C05688,Current,408113.51,Active,12-07-2022,B045
A08144,C02457,Current,395035.29,Closed,30-11-2024,B004
A08145,C00382,Savings,114503.76,Active,21-07-2023,B009
A08146,C11009,Savings,173098.64,Closed,14-11-2022,B008
A08147,C03990,Savings,263556.87,Active,18-02-2025,B002
A08148,C05896,Current,190939.9,Active,05-01-2024,B028
A08149,C01441,Current,359870.51,Closed,28-04-2022,B036
A08150,C08951,Savings,302608.69,Active,12-06-2022,B014
A08151,C10356,Savings,473645.02,Active,30-03-2026,B029
A08152,C06758,Current,455790.16,Closed,29-11-2025,B001
A08153,C06539,Savings,243621.21,Closed,12-12-2021,B027
A08154,C05377,Current,94182.15,Active,07-07-2021,B025
A08155,C07081,Current,293334.49,Closed,15-04-2026,B040
A08156,C02885,Current,67146.76,Active,22-10-2025,B039
A08157,C09633,Savings,471348.3,Closed,03-08-2023,B042
A08158,C10340,Savings,441658.2,Closed,21-12-2021,B022
A08159,C09307,Current,358465.45,Closed,09-10-2021,B021
A08160,C09530,Current,435939.9,Active,14-06-2022,B040
A08161,C03855,Savings,452528.03,Closed,08-02-2025,B044
A08162,C02787,Current,156619.62,Closed,16-01-2026,B008
A08163,C08343,Savings,349410.7,Active,27-09-2023,B040
A08164,C04003,Savings,-376249.48,Closed,02-02-2025,B041
A08165,C03001,Savings,405737.34,Closed,03-09-2021,B004
A08166,C11716,Current,435330.22,Active,20-09-2025,B012
A08167,C07840,Savings,472681.26,Closed,01-03-2023,B023
A08168,C10413,Savings,320983.13,Closed,20-03-2022,B035
A08169,C08507,Savings,315699.15,Closed,14-02-2024,B016
A08170,C10831,Savings,-476983.89,Active,04-01-2024,B010
A08171,C09530,Savings,206146.78,Closed,17-05-2025,B018
A08172,C09411,Current,318496.88,Active,06-07-2023,B011
A08173,C09540,Current,255263.49,Active,08-03-2026,B027
A08174,C02002,Current,188525.29,Closed,23-01-2022,B033
A08175,C06038,Current,278643,Closed,11-08-2021,B018
A08176,C10793,Savings,180589.61,Active,28-09-2025,B030
A08177,C06672,Current,459586.98,Closed,01-04-2026,B015
A08178,C00378,Current,237451.69,Active,27-01-2026,B010
A08179,C02766,Current,440926.03,Active,18-11-2025,B022
A08180,C02429,Current,327431.18,Closed,15-01-2025,B048
A08181,C99999,Savings,324105.58,Active,19-08-2022,B035
A08182,C03065,Current,84289.75,Active,20-02-2023,B004
A08183,C01240,Savings,170282.97,Closed,14-12-2021,B030
A08184,C05429,Savings,20219.67,Closed,02-01-2026,B007
A08185,C07613,Current,136322.56,Closed,25-10-2022,B018
A08186,C05653,Current,485133.57,Active,19-10-2025,B044
A08187,C07161,Savings,168102.73,Closed,22-02-2025,B009
A08188,C03050,Current,119407.8,Active,22-12-2024,B030
A08189,C01724,Current,123677.66,Closed,22-01-2025,B001
A08190,C06413,Savings,98912.89,Closed,04-02-2023,B042
A08191,C02639,Current,476133.98,Active,22-07-2021,B040
A08192,C05058,Savings,395565.87,Active,22-09-2021,B044
A08193,C02725,Savings,118573.95,Closed,05-04-2023,B037
A08194,C04440,Current,196663.32,Active,15-08-2021,B046
A08195,C00833,Current,78682.19,Closed,20-09-2024,B004
A08196,C11868,Savings,267567.45,Closed,08-08-2023,B002
A08197,C11684,Savings,177176.44,Closed,21-11-2021,B044
A08198,C04022,Savings,346275.61,Closed,27-08-2024,B047
A08199,C08901,Current,339033.38,Active,30-06-2025,B002
A08200,C01201,Savings,83875.63,Active,27-04-2021,B045
A08201,C09855,Savings,316707.09,Active,24-10-2022,B034
A08202,C04356,Current,356040.68,Active,15-08-2021,B024
A08203,C01938,Savings,20860.94,Closed,22-12-2023,B037
A08204,C11032,Current,32138.23,Active,18-03-2023,B019
A08205,C10669,Savings,449117.62,Closed,22-10-2025,B039
A08206,C01934,Current,468149.33,Active,05-09-2021,B046
A08207,C08369,Current,379928.32,Closed,07-11-2024,B021
A08208,C01814,Savings,381274.23,Active,02-05-2021,B046
A08209,C08162,Current,82131.01,Active,07-12-2022,B014
A08210,C04120,Current,67728.41,Active,02-10-2021,B037
A08211,C03903,Current,135799.59,Closed,04-03-2026,B048
A08212,C06892,Current,85598.64,Active,03-11-2021,B031
A08213,C02813,Savings,98357.74,Active,17-12-2021,B014
A08214,C10031,Savings,202287.3,Active,18-11-2024,B047
A08215,C03514,Savings,354587.54,Closed,14-05-2025,B043
A08216,C06867,Current,233176.54,Closed,30-07-2021,B010
A08217,C00830,Current,236609.89,Closed,11-09-2021,B019
A08218,C07798,Current,188440.21,Active,04-10-2023,B049
A08219,C11449,Current,374247.36,Active,10-12-2023,B048
A08220,C00949,Current,383758.53,Active,28-07-2025,B041
A08221,C07246,Current,205551.7,Closed,10-07-2025,B003
A08222,C07439,Savings,127413.34,Active,29-07-2022,B045
A08223,C04879,Current,188307.24,Active,08-11-2022,B030
A08224,C10801,Current,183741.57,Closed,02-08-2022,B037
A08225,C06416,Current,223782.88,Active,11-06-2021,B034
A08226,C00108,Savings,291673.24,Closed,08-07-2025,B002
A08227,C05538,Savings,376525.8,Closed,19-05-2021,B041
A08228,C06987,Current,63220.21,Closed,10-08-2022,B040
A08229,C07098,Current,473434.92,Active,21-05-2023,B021
A08230,C05840,Savings,471879.84,Active,05-04-2023,B049
A08231,C06831,Savings,321276.05,Closed,16-01-2025,B049
A08232,C00756,Current,174286.11,Active,09-08-2024,B048
A08233,C09049,Savings,253522.35,Active,29-11-2024,B003
A08234,C08778,Savings,120671.8,Active,15-03-2023,B047
A08235,C08643,Current,-43796.09,Closed,24-11-2024,B043
A08236,C99999,Savings,244579.28,Active,28-04-2023,B016
A08237,C01162,Savings,65063.65,Active,10-07-2024,B012
A08238,C11567,Current,322999.73,Active,19-03-2026,B027
A08239,C10742,Current,494211.77,Active,21-02-2024,B003
A08240,C11744,Current,2119.16,Closed,02-08-2023,B032
A08241,C00116,Current,220264.63,Active,15-10-2025,B022
A08242,C03306,Savings,71385.1,Closed,13-02-2025,B006
A08243,C08723,Savings,-158728.72,Active,26-08-2024,B037
A08244,C08564,Current,204164.3,Active,24-06-2023,B032
A08245,C00050,Savings,356875.04,Active,12-05-2024,B021
A08246,C11310,Current,85062.45,Closed,04-02-2022,B029
A08247,C11984,Savings,455512.55,Active,18-03-2022,B009
A08248,C06018,Current,299854.66,Closed,18-05-2024,B014
A08249,C01382,Savings,419392.69,Active,09-11-2025,B016
A08250,C01861,Current,362930.4,Closed,31-05-2021,B028
A08251,C08068,Current,196645.65,Closed,13-07-2024,B029
A08252,C04826,Savings,201905.51,Closed,10-06-2023,B017
A08253,C00121,Current,322501.17,Active,02-10-2021,B036
A08254,C03266,Savings,373429.7,Closed,17-06-2025,B012
A08255,C01581,Savings,460920.13,Closed,13-09-2021,B036
A08256,C01218,Savings,351804.6,Closed,05-07-2024,B012
A08257,C04735,Current,418305.09,Closed,24-02-2026,B001
A08258,C07327,Savings,229421.76,Active,13-10-2024,B039
A08259,C02272,Current,310936.44,Closed,13-02-2024,B033
A08260,C02857,Current,234876.56,Active,16-01-2025,B005
A08261,C00202,Current,64814.28,Active,23-02-2022,B025
A08262,C06946,Savings,446621.31,Active,17-01-2025,B044
A08263,C10808,Savings,194113.95,Closed,08-09-2023,B029
A08264,C06174,Current,67760.69,Active,15-08-2022,B029
A08265,C03940,Current,229513.13,Closed,31-05-2021,B045
A08266,C04836,Savings,222544.95,Active,14-02-2022,B037
A08267,C02908,Savings,466958.14,Active,15-10-2023,B029
A08268,C03260,Savings,353029.03,Active,01-03-2024,B001
A08269,C05674,Current,208187.81,Active,03-04-2024,B041
A08270,C10977,Current,486523.94,Closed,20-07-2024,B039
A08271,C00914,Savings,408192.07,Closed,26-11-2022,B039
A08272,C05436,Savings,236902.72,Closed,03-10-2023,B013
A08273,C07352,Current,112864.52,Active,01-09-2023,B024
A08274,C03047,Savings,98723.45,Closed,15-05-2024,B017
A08275,C01194,Savings,-159192.06,Closed,11-11-2025,B025
A08276,C01539,Current,24995.11,Closed,16-05-2025,B012
A08277,C04699,Current,327898.08,Closed,03-01-2025,B004
A08278,C05060,Savings,411665.52,Active,28-12-2023,B011
A08279,C05551,Savings,185881.51,Closed,21-06-2025,B028
A08280,C00531,Current,198022.5,Closed,20-12-2023,B011
A08281,C01326,Current,203988.99,Active,07-01-2026,B020
A08282,C04659,Savings,63415.21,Active,23-09-2025,B032
A08283,C00689,Savings,196011.75,Active,03-05-2023,B017
A08284,C01201,Current,119636.35,Active,16-11-2022,B013
A08285,C03554,Savings,483510.15,Active,01-07-2025,B002
A08286,C06965,Current,311765.56,Active,07-01-2024,B033
A08287,C07534,Savings,21154.91,Active,29-11-2025,B042
A08288,C05927,Current,84520.21,Active,06-11-2025,B043
A08289,C04015,Savings,6887.26,Active,16-03-2024,B043
A08290,C08832,Current,89071.3,Active,14-10-2024,B049
A08291,C08277,Savings,275740.78,Closed,26-03-2024,B021
A08292,C08406,Savings,420453.83,Closed,19-04-2023,B030
A08293,C06896,Current,138880.6,Active,18-06-2024,B025
A08294,C09243,Savings,422238.88,Active,11-11-2025,B015
A08295,C09091,Savings,188454.21,Active,28-04-2024,B016
A08296,C11830,Savings,13817.62,Active,07-11-2024,B036
A08297,C03873,Current,216383.19,Active,17-06-2021,B042
A08298,C09860,Savings,435603.25,Active,30-03-2022,B042
A08299,C04904,Current,163542.97,Closed,01-03-2023,B027
A08300,C08862,Current,301163.98,Active,31-01-2023,B037
A08301,C05500,Current,438228.16,Active,22-10-2022,B030
A08302,C08075,Current,314267.63,Active,24-05-2025,B014
A08303,C08214,Current,92598.32,Active,28-07-2023,B013
A08304,C01168,Current,316863.24,Closed,03-10-2022,B036
A08305,C04231,Savings,289090.43,Closed,23-10-2022,B039
A08306,C11210,Current,456324.1,Closed,21-12-2024,B025
A08307,C01253,Savings,164076.77,Closed,13-01-2026,B040
A08308,C02011,Savings,35060.79,Active,21-04-2026,B040
A08309,C03539,Savings,327994.27,Closed,22-05-2023,B000
A08310,C10971,Current,495078.49,Active,05-11-2023,B048
A08311,C07749,Current,4813.53,Closed,28-11-2024,B000
A08312,C04993,Savings,185833.23,Closed,20-07-2021,B013
A08313,C11376,Current,114414.64,Active,20-07-2022,B016
A08314,C03440,Savings,302728.34,Active,28-04-2023,B038
A08315,C00631,Savings,235690.26,Closed,31-07-2021,B017
A08316,C09904,Current,341619.3,Closed,06-10-2021,B022
A08317,C10509,Savings,154651.23,Active,25-11-2022,B000
A08318,C01369,Current,602.94,Active,17-10-2025,B007
A08319,C04256,Current,432513.5,Closed,14-08-2021,B017
A08320,C11128,Current,451113.08,Active,30-10-2023,B016
A08321,C10448,Current,205417.06,Active,10-05-2025,B020
A08322,C00078,Current,414009.29,Active,23-12-2024,B043
A08323,C00152,Savings,177903.73,Closed,01-09-2025,B008
A08324,C08538,Current,200491.54,Closed,21-11-2021,B020
A08325,C01406,Current,229122.06,Closed,26-05-2023,B031
A08326,C09493,Current,431366.07,Closed,06-06-2025,B002
A08327,C09319,Current,216797.19,Closed,11-09-2022,B011
A08328,C01162,Savings,109958,Active,26-08-2022,B018
A08329,C04117,Savings,371261.87,Closed,27-01-2024,B042
A08330,C00939,Current,107609.64,Active,04-07-2023,B005
A08331,C04299,Savings,42480.43,Closed,19-10-2025,B028
A08332,C09709,Savings,331170.64,Active,16-02-2022,B032
A08333,C11849,Savings,301366.24,Active,15-03-2025,B045
A08334,C05357,Savings,266239.87,Closed,06-03-2025,B024
A08335,C10928,Savings,41657.3,Closed,28-06-2024,B031
A08336,C04715,Savings,481253.84,Active,26-01-2023,B022
A08337,C04681,Savings,442412.78,Closed,26-03-2024,B047
A08338,C10815,Current,-172863.35,Closed,03-03-2022,B019
A08339,C09922,Savings,318799.1,Closed,01-10-2022,B027
A08340,C05682,Savings,437875.24,Active,18-02-2022,B028
A08341,C03881,Current,433434.29,Active,17-04-2022,B025
A08342,C05045,Savings,110128.27,Closed,01-12-2025,B015
A08343,C00537,Current,264553.3,Closed,07-09-2022,B024
A08344,C01233,Current,470769.41,Closed,30-05-2021,B024
A08345,C00739,Savings,312461.85,Closed,11-12-2022,B042
A08346,C00799,Savings,168826.91,Closed,29-12-2025,B000
A08347,C07042,Current,405632.38,Active,19-01-2023,B012
A08348,C07156,Current,296199.26,Closed,13-04-2022,B028
A08349,C07239,Current,438242.97,Closed,28-02-2025,B017
A08350,C10002,Savings,394406.39,Closed,15-10-2022,B016
A08351,C05634,Savings,171461.24,Active,20-08-2024,B032
A08352,C08728,Current,29534.77,Active,29-07-2024,B006
A08353,C07764,Current,109514.9,Closed,06-03-2023,B032
A08354,C08678,Savings,142776.02,Closed,04-11-2023,B049
A08355,C07466,Current,114715.69,Active,05-07-2025,B048
A08356,C10604,Current,274397.68,Closed,17-02-2024,B049
A08357,C08569,Savings,431812.52,Closed,14-01-2022,B011
A08358,C10010,Savings,103292.04,Active,04-05-2023,B044
A08359,C09988,Savings,32534.22,Active,23-08-2023,B044
A08360,C01020,Savings,451897.77,Closed,12-08-2022,B042
A08361,C02999,Current,283872.38,Closed,20-10-2022,B033
A08362,C09926,Current,456666.04,Active,16-12-2023,B029
A08363,C02425,Savings,11891.14,Active,14-12-2022,B012
A08364,C06314,Savings,367437.14,Closed,31-08-2025,B042
A08365,C08835,Current,27555.39,Closed,13-02-2023,B000
A08366,C11761,Savings,169534.96,Active,15-01-2023,B030
A08367,C11174,Current,64878.1,Closed,02-12-2024,B016
A08368,C09075,Savings,244741.81,Active,17-06-2022,B028
A08369,C04308,Savings,294078.92,Active,18-06-2025,B035
A08370,C03706,Savings,357263.44,Closed,05-08-2023,B027
A08371,C09692,Savings,34867.87,Active,24-05-2022,B031
A08372,C08454,Current,195394.06,Active,23-01-2024,B004
A08373,C02212,Savings,110101.51,Closed,24-08-2022,B048
A08374,C10732,Savings,255724.9,Closed,22-09-2024,B044
A08375,C09750,Savings,354287.28,Closed,11-02-2025,B044
A08376,C11994,Current,415742.93,Closed,07-03-2026,B028
A08377,C04622,Savings,298932.85,Closed,23-05-2025,B016
A08378,C09563,Savings,260075.58,Closed,14-11-2024,B018
A08379,C07826,Savings,452401.06,Closed,30-07-2024,B013
A08380,C00972,Current,150111.72,Closed,24-04-2026,B049
A08381,C10804,Current,397328.26,Closed,14-12-2022,B010
A08382,C10076,Current,360309.76,Closed,14-01-2023,B040
A08383,C07665,Savings,340731.75,Closed,02-08-2022,B019
A08384,C06517,Current,447878.21,Active,23-10-2023,B042
A08385,C06065,Current,446158.63,Closed,24-02-2024,B043
A08386,C04741,Savings,348462.34,Closed,18-07-2025,B010
A08387,C02237,Current,23935.66,Active,05-06-2021,B023
A08388,C04646,Current,51033.75,Active,09-08-2025,B004
A08389,C08039,Current,102601.36,Closed,13-07-2025,B034
A08390,C03490,Savings,1520,Active,27-01-2024,B010
A08391,C06680,Savings,249506.54,Active,27-03-2026,B022
A08392,C05435,Savings,415097.54,Closed,26-11-2022,B035
A08393,C08632,Current,104004.53,Closed,10-03-2023,B040
A08394,C00915,Current,103315.04,Closed,11-10-2023,B006
A08395,C11631,Savings,352527.4,Active,01-02-2026,B028
A08396,C08619,Savings,14686.9,Active,24-07-2024,B043
A08397,C10119,Savings,179308.72,Active,04-08-2024,B036
A08398,C06905,Current,374047.78,Closed,31-12-2021,B033
A08399,C04571,Savings,123188.84,Closed,10-06-2025,B044
A08400,C11830,Savings,334258.69,Active,03-02-2024,B040
A08401,C04529,Current,131170.8,Closed,13-02-2025,B002
A08402,C05611,Current,11927.66,Closed,11-01-2026,B032
A08403,C03822,Savings,101777.33,Active,01-12-2024,B025
A08404,C04376,Current,-477715.02,Active,23-08-2022,B035
A08405,C09519,Savings,433134.65,Active,03-05-2024,B002
A08406,C04299,Savings,350833.3,Closed,20-07-2023,B040
A08407,C03587,Current,488543.03,Active,21-08-2024,B016
A08408,C06651,Savings,274743.35,Active,30-12-2023,B029
A08409,C01434,Current,84382.89,Active,03-05-2025,B029
A08410,C04067,Savings,229645.12,Closed,14-09-2025,B047
A08411,C00406,Savings,382846.21,Closed,04-01-2023,B045
A08412,C04229,Current,260162.63,Closed,21-03-2022,B016
A08413,C09378,Savings,263079.74,Active,26-01-2023,B032
A08414,C01834,Current,436761.69,Active,25-03-2024,B002
A08415,C11108,Current,423877.08,Active,26-09-2022,B047
A08416,C07051,Savings,363578.56,Closed,08-01-2022,B029
A08417,C10160,Savings,450148.85,Closed,02-01-2026,B023
A08418,C01973,Savings,393137.68,Closed,16-04-2026,B002
A08419,C08607,Current,317743.36,Active,12-12-2025,B045
A08420,C05896,Savings,224728.08,Closed,23-10-2021,B041
A08421,C04658,Savings,305384.77,Closed,08-06-2021,B045
A08422,C08766,Savings,455747.19,Closed,05-10-2024,B027
A08423,C04500,Savings,188547.26,Closed,14-03-2023,B033
A08424,C03887,Current,445820.73,Active,04-02-2024,B035
A08425,C02639,Current,111559.42,Active,17-05-2021,B046
A08426,C01372,Current,233231.65,Active,16-02-2025,B027
A08427,C04196,Savings,333133.49,Active,29-09-2025,B030
A08428,C06762,Savings,71464.37,Closed,07-06-2021,B031
A08429,C08372,Current,276852.57,Closed,07-11-2025,B022
A08430,C02621,Savings,268984.21,Closed,01-07-2024,B014
A08431,C02122,Savings,206714.79,Closed,02-07-2022,B002
A08432,C11822,Savings,267491.48,Closed,18-08-2025,B040
A08433,C01799,Savings,86891.78,Active,12-08-2021,B034
A08434,C00710,Current,272236.98,Closed,05-08-2022,B028
A08435,C01074,Savings,328248.87,Active,20-10-2023,B029
A08436,C02047,Current,234178.71,Closed,29-01-2024,B010
A08437,C01996,Savings,344505.23,Closed,13-04-2022,B042
A08438,C06552,Savings,235548.21,Active,28-04-2024,B023
A08439,C04771,Current,3935.06,Closed,02-02-2024,B034
A08440,C06376,Current,290606.53,Closed,19-10-2024,B038
A08441,C08827,Current,342819.1,Active,15-12-2022,B042
A08442,C11945,Current,369217.55,Active,13-04-2024,B017
A08443,C04119,Current,474432.56,Closed,05-09-2025,B000
A08444,C07884,Savings,483497.78,Closed,28-04-2022,B010
A08445,C01132,Savings,13475.03,Active,25-04-2024,B028
A08446,C07925,Savings,171322.18,Active,21-09-2022,B025
A08447,C03476,Savings,332249.34,Closed,10-06-2024,B018
A08448,C10901,Savings,286226.3,Active,17-10-2025,B038
A08449,C06207,Savings,470595.02,Active,01-05-2023,B018
A08450,C06747,Savings,30989.18,Active,30-01-2024,B015
A08451,C10985,Savings,274140.98,Active,20-05-2024,B040
A08452,C10519,Savings,368022.73,Closed,31-10-2021,B001
A08453,C03733,Current,114069.69,Active,06-07-2023,B040
A08454,C10671,Current,168532.04,Active,30-06-2024,B020
A08455,C02745,Current,401273.84,Closed,01-09-2024,B004
A08456,C01095,Savings,340783.53,Closed,17-11-2023,B021
A08457,C02636,Current,451524.8,Active,17-03-2026,B030
A08458,C05998,Savings,474463.28,Active,07-07-2023,B036
A08459,C03684,Savings,-303456.01,Active,07-06-2021,B012
A08460,C04459,Savings,316304.16,Active,19-06-2023,B040
A08461,C05827,Savings,301205.8,Closed,18-06-2021,B031
A08462,C02683,Current,438772.71,Closed,02-04-2022,B012
A08463,C03230,Savings,169129.82,Active,20-06-2021,B018
A08464,C04565,Savings,257836.14,Closed,16-11-2021,B011
A08465,C01393,Current,363348.63,Active,01-07-2022,B025
A08466,C11032,Current,83697.69,Active,03-03-2026,B034
A08467,C03587,Current,363146.48,Active,27-10-2022,B030
A08468,C03024,Savings,423911.21,Closed,20-02-2025,B014
A08469,C07802,Current,74464.6,Closed,20-01-2023,B005
A08470,C02899,Savings,106396.19,Active,04-07-2022,B049
A08471,C08979,Current,144333.91,Closed,01-09-2025,B017
A08472,C08645,Savings,344322.84,Closed,11-02-2026,B044
A08473,C02367,Current,146510.79,Closed,24-01-2022,B006
A08474,C06867,Current,430123.59,Active,16-11-2023,B049
A08475,C01135,Savings,111838.09,Closed,18-02-2025,B007
A08476,C01908,Savings,326816.3,Active,24-08-2024,B030
A08477,C10348,Savings,165158.55,Active,05-10-2022,B014
A08478,C07272,Savings,220057.33,Closed,05-12-2022,B047
A08479,C00199,Current,25057.64,Active,07-10-2022,B018
A08480,C06887,Current,216737.73,Closed,11-01-2026,B027
A08481,C11181,Savings,256781.6,Active,22-08-2023,B007
A08482,C03758,Current,122228.42,Closed,23-03-2024,B019
