account_id,customer_id,account_type,balance,status,opened_date,branch_id
A12845,C09877,Savings,328435.31,Closed,25-01-2025,B028
A12850,C06300,Savings,470007.95,Closed,31-07-2024,B025
A12859,C00979,Current,338775.05,Active,25-11-2025,B037
A12876,C09079,Current,338158.94,Active,27-02-2025,B038
A12888,C05076,Current,74739.22,Closed,10-11-2024,B019
A12889,C04744,Savings,21441.66,Active,25-01-2022,B035
A12894,C08584,Current,23334.24,Active,08-08-2023,B028
A12909,C02360,Current,209245.27,Active,18-09-2022,B048
A12927,C04217,Savings,212545.0,Closed,06-02-2025,B004
A12937,C07036,Current,149815.21,Closed,09-01-2022,B042
A12948,C04580,Savings,470174.75,Active,07-12-2023,B046
A12951,C08195,Current,381026.45,Active,25-02-2022,B047
A12979,C11296,Savings,148989.76,Closed,01-01-2023,B024
A13023,C01905,Savings,35272.38,Closed,17-10-2025,B003
A13039,C04072,Current,388277.95,Closed,17-03-2022,B005
A13093,C09438,Current,481212.29,Closed,21-08-2024,B027
A13104,C05447,Current,342202.59,Active,17-09-2021,B025
A13111,C10985,Current,394277.69,Active,19-01-2022,B030
A13134,C09288,Savings,342224.79,Closed,29-08-2022,B019
A13150,C09703,Savings,192314.93,Active,24-12-2024,B037
A13180,C04003,Savings,156766.58,Active,08-03-2026,B041
A13193,C10377,Current,183784.5,Closed,23-02-2026,B013
A13220,C05522,Current,121301.65,Closed,31-01-2025,B012
A13249,C11104,Current,188777.14,Active,23-12-2025,B029
A13251,C09901,Savings,241362.9,Closed,03-04-2023,B004
A13254,C00094,Current,88319.78,Active,06-06-2023,B033
A13270,C06396,Savings,132830.03,Active,07-04-2025,B007
A13295,C08900,Savings,380272.0,Active,30-10-2021,B013
A13309,C09789,Savings,348123.33,Active,24-12-2022,B025
A13314,C05160,Current,166607.58,Active,25-05-2024,B008
A13316,C02328,Current,40025.73,Active,29-10-2023,B002
A13317,C02788,Current,166435.18,Active,01-06-2025,B026
A13330,C05090,Savings,154751.15,Active,11-02-2026,B029
A13337,C04313,Savings,448583.46,Closed,26-02-2025,B042
A13362,C10676,Current,144165.18,Active,15-03-2024,B036
A13376,C08150,Savings,166100.47,Active,09-04-2025,B026
A13401,C05123,Savings,360296.29,Closed,26-04-2022,B000
A13409,C08896,Current,93421.48,Closed,12-08-2024,B048
A13425,C03895,Current,374965.36,Closed,19-07-2022,B001
A13450,C04188,Savings,179444.31,Active,16-05-2025,B006
A13456,C99999,Savings,73491.23,Active,07-01-2023,B022
A13461,C00481,Savings,52373.78,Active,08-09-2022,B045
A13474,C08851,Savings,416904.84,Active,03-11-2021,B006
A13506,C07457,Current,465434.07,Active,25-08-2025,B041
A13542,C01448,Current,97927.8,Closed,03-10-2024,B034
A13558,C11069,Current,161895.04,Active,05-06-2024,B045
A13564,C00066,Current,135145.66,Closed,16-03-2024,B021
A13575,C01511,Current,362251.88,Active,09-09-2025,B045
A13597,C07409,Savings,87444.6,Closed,06-05-2023,B029
A13629,C04450,Current,482419.78,Closed,24-03-2026,B012
A13631,C02701,Current,357810.98,Closed,18-08-2023,B002
A13638,C01635,Savings,92684.96,Closed,29-06-2024,B027
A13670,C08444,Current,58851.92,Closed,06-03-2022,B041
A13671,C04581,Current,214873.15,Active,24-09-2025,B041
A13674,C01020,Savings,133476.92,Active,11-02-2025,B048
A13686,C08232,Current,365862.25,Closed,23-05-2021,B040
A13711,C09770,Current,15907.93,Active,22-09-2023,B022
A13713,C01944,Savings,280319.82,Closed,12-12-2025,B037
A13715,C00789,Savings,115568.2,Closed,29-04-2022,B009
A13747,C08595,Savings,192977.68,Closed,25-06-2021,B030
A13751,C03738,Savings,78623.68,Closed,28-09-2023,B024
A13757,C00964,Savings,374912.72,Active,05-12-2022,B029
A13776,C11027,Savings,47084.99,Closed,23-12-2021,B031
A13781,C03943,Savings,377479.87,Closed,06-08-2021,B001
A13784,C06390,Current,271600.93,Closed,04-12-2024,B038
A13824,C06260,Savings,149318.89,Active,02-04-2026,B015
A13826,C04706,Savings,330951.55,Closed,12-06-2023,B013
A13849,C07958,Savings,172768.28,Active,18-10-2021,B047
A13878,C10268,Current,465997.89,Active,29-10-2023,B035
A13910,C06099,Current,351972.46,Closed,15-02-2024,B000
A13917,C06911,Savings,266343.54,Active,06-07-2024,B011
A13936,C08689,Savings,9450.18,Closed,26-05-2022,B040
A13954,C03377,Savings,4949.31,Active,05-06-2025,B023
A13966,C05017,Savings,460531.31,Active,22-08-2025,B049
A13972,C04436,Current,88327.89,Active,07-11-2024,B007
A13991,C09230,Savings,70844.83,Active,19-04-2025,B021
A13998,C09062,Savings,425336.0,Active,05-10-2021,B025
A14023,C00553,Current,74015.35,Active,17-06-2022,B025
A14038,C08820,Current,280398.42,Active,01-01-2026,B012
A14040,C06028,Savings,255412.91,Closed,25-12-2024,B025
A14056,C06718,Savings,100308.91,Closed,21-02-2025,B022
A14060,C03844,Savings,375735.13,Closed,29-03-2026,B034
A14067,C01691,Current,209645.5,Active,20-02-2025,B028
A14091,C02592,Current,286237.51,Closed,27-07-2022,B047
A14093,C04086,Current,413428.59,Active,12-11-2021,B012
A14097,C09892,Savings,398355.5,Closed,26-12-2021,B041
A14104,C11480,Current,189596.28,Closed,11-12-2024,B018
A14116,C05220,Current,406117.95,Closed,18-04-2025,B038
A14153,C11719,Current,420978.3,Closed,29-01-2025,B020
A14154,C06704,Current,357391.79,Closed,09-05-2023,B039
A14174,C08322,Current,391501.44,Active,07-04-2025,B008
A14185,C01086,Current,437412.53,Active,21-11-2025,B032
A14205,C06501,Savings,126975.33,Active,03-06-2025,B045
A14213,C03865,Savings,201958.92,Closed,19-10-2024,B047
A14260,C05543,Savings,194888.74,Closed,05-01-2024,B049
A14269,C08588,Savings,31581.94,Active,04-12-2025,B044
A14282,C10992,Current,277839.76,Closed,18-06-2022,B029
A14300,C09751,Current,162682.35,Active,25-10-2023,B025
A14308,C02043,Current,479449.31,Closed,04-07-2025,B031
A14321,C07877,Current,331438.38,Closed,23-01-2025,B028
A14335,C00651,Savings,272880.97,Active,16-04-2022,B035
A14339,C07103,Current,218522.15,Closed,17-06-2023,B032
A14340,C01307,Savings,50327.46,Active,30-07-2025,B005
A14360,C02406,Savings,246457.64,Active,19-12-2022,B021
A14368,C04401,Savings,-301964.9,Closed,24-08-2024,B029
A14379,C04916,Savings,987.93,Closed,08-08-2023,B040
A14402,C03430,Savings,308793.2,Active,11-06-2024,B013
A14407,C10343,Current,109657.28,Closed,14-01-2023,B008
A14453,C00429,Savings,201753.65,Active,13-02-2024,B040
A14459,C04761,Current,203647.99,Active,25-05-2021,B007
A14462,C09788,Savings,378204.99,Active,21-08-2024,B016
A14467,C03538,Current,338288.9,Closed,13-12-2023,B001
A14469,C05122,Savings,291186.4,Active,11-11-2023,B033
A14489,C03633,Current,434367.33,Closed,13-08-2025,B046
A14490,C02428,Savings,389367.93,Closed,16-07-2023,B003
A14507,C07581,Savings,190836.0,Active,18-07-2024,B023
A14517,C07944,Savings,240127.7,Closed,15-11-2024,B030
A14520,C02468,Current,307600.27,Closed,16-08-2022,B006
A14521,C00566,Savings,303831.67,Closed,20-03-2022,B017
A14541,C10227,Current,365114.55,Active,04-10-2024,B041
A14570,C00853,Savings,396098.98,Active,13-05-2023,B013
A14592,C07456,Current,162675.05,Closed,31-12-2022,B045
A14594,C03166,Savings,270322.8,Closed,30-08-2023,B032
A14627,C11806,Current,28945.23,Active,03-01-2022,B034
A14635,C00619,Savings,458121.34,Closed,07-04-2024,B032
A14650,C10163,Current,363344.13,Active,26-02-2023,B016
A14661,C04391,Current,283279.57,Closed,31-08-2021,B007
A14686,C00841,Savings,58008.85,Active,28-04-2022,B018
A14701,C00151,Savings,17744.44,Active,31-08-2022,B023
A14716,C00078,Current,262267.37,Closed,22-08-2024,B043
A14741,C04981,Savings,159443.42,Active,01-07-2024,B041
A14751,C04049,Current,232480.05,Active,17-09-2024,B021
A14754,C03434,Savings,56718.31,Active,27-06-2022,B046
A14766,C07387,Current,49871.74,Closed,11-03-2024,B040
A14767,C00687,Current,347772.46,Closed,18-10-2024,B030
A14777,C10672,Savings,472375.16,Active,12-11-2023,B008
A14786,C09909,Savings,155212.3,Closed,07-07-2024,B049
A14793,C10228,Current,392183.86,Closed,24-11-2021,B007
A14802,C03882,Savings,286779.73,Active,27-03-2025,B045
A14803,C11138,Savings,119573.75,Closed,01-07-2024,B011
A14806,C99999,Savings,241541.35,Active,19-08-2021,B013
A14816,C05753,Current,259828.87,Active,26-04-2023,B001
A14820,C09856,Current,403194.76,Active,04-04-2024,B036
A14837,C08243,Current,120036.46,Active,05-05-2022,B042
A14844,C09488,Current,429100.55,Active,01-11-2022,B046
A14857,C01561,Current,325538.44,Active,13-11-2025,B000
A14872,C03645,Savings,62336.74,Closed,18-03-2025,B010
A14873,C03119,Current,468402.09,Active,16-08-2025,B040
A14893,C02545,Savings,412942.6,Closed,19-05-2021,B001
A14910,C11730,Savings,65846.59,Active,05-10-2021,B040
A14943,C10209,Current,98916.46,Active,16-02-2026,B008
A14948,C05443,Current,-451562.29,Active,18-03-2025,B033
A14959,C07166,Current,445486.63,Closed,03-11-2023,B037
A14965,C08675,Current,297040.69,Closed,01-03-2025,B028
A14980,C06695,Savings,281157.93,Active,19-05-2022,B021
